district_code,district_name,category,student_group,2021_2022_student_count,2021_2022_attendance_rate,2020_2021_student_count,2020_2021_attendance_rate,2019_2020_student_count,2019_2020_attendance_rate,reporting_period,date_update
320011,coventry school district,unknown,all students,0.0030563801185371753,0.8433687524596616,0.0030921683881215576,0.874916833000666,0.003108119273093523,0.7341474870831384,Jun-22,2022-07-22
320011,coventry school district,students with disabilities,students with disabilities,0.00037180294443944713,0.7020857929948838,0.00041322980414923037,0.7465069860279447,0.0004367104295106089,0.6434945984030058,Jun-22,2022-07-22
320011,coventry school district,free/reduced lunch,free meal eligible,0.0004777467941990745,0.6796536796536801,0.000608758052941793,0.7428476380572193,0.0006452298237814402,0.6209488022545804,Jun-22,2022-07-22
320011,coventry school district,free/reduced lunch,reduced price meal eligible,0.00013992583930516828,0.8406139315230221,0.0001854494730816058,0.8443113772455093,0.0001416358149764137,0.7101925786754348,Jun-22,2022-07-22
320011,coventry school district,free/reduced lunch,free/reduced price meal eligible,0.0006576514447342908,0.721763085399449,0.0007942075260233988,0.7664670658682637,0.0007868656387578539,0.6373884452794742,Jun-22,2022-07-22
320011,coventry school district,race/ethnicity,hispanic/latino of any race,0.0001719088882892067,0.7489177489177488,0.0002237488207832418,0.8077178975382568,0.00022032237885219908,0.6688586190699866,Jun-22,2022-07-22
320011,coventry school district,race/ethnicity,white,0.00264459836286768,0.8571428571428568,0.002676922828830136,0.8875582168995346,0.002693047648648755,0.7454203851573507,Jun-22,2022-07-22
320011,coventry school district,high needs,students without high needs,0.002064905600031983,0.8937426210153485,0.002023818162760133,0.9238190286094481,0.0020714237940300502,0.7736026303428849,Jun-22,2022-07-22
320011,coventry school district,high needs,students with high needs,0.0009275084205371153,0.7382920110192837,0.0010381138982285543,0.7777777777777781,0.0010366954790634725,0.6533583842179436,Jun-22,2022-07-22
330011,cromwell school district,unknown,all students,0.0037040368604639544,0.9024006296733571,0.003898470444998105,0.8978709248170329,0.0037828565583283825,0.874589008924378,Jun-22,2022-07-22
330011,cromwell school district,students with disabilities,students with disabilities,0.0003817976472469591,0.8402203856749311,0.0004091982938648476,0.8266799733865606,0.00040130147576650547,0.8323156411460788,Jun-22,2022-07-22
330011,cromwell school district,free/reduced lunch,free meal eligible,0.0007216175427023678,0.8315623770169225,0.0008244438531562694,0.8033932135728548,0.0008340775770833252,0.837952090183185,Jun-22,2022-07-22
330011,cromwell school district,free/reduced lunch,reduced price meal eligible,0.0001699099477277043,0.832349468713105,0.00024390637220515548,0.8572854291417169,0.00020065073788325273,0.880225457961485,Jun-22,2022-07-22
330011,cromwell school district,free/reduced lunch,free/reduced price meal eligible,0.0009315063016601202,0.8315623770169225,0.0010683502253614249,0.8157019294743852,0.001034728314966578,0.8464067637388446,Jun-22,2022-07-22
330011,cromwell school district,english learners,english learners,0.00015791630435868991,0.8048012593467138,0.00020359126936132812,0.7840984697272124,0.0001927820814956742,0.8572099577266323,Jun-22,2022-07-22
330011,cromwell school district,race/ethnicity,all other races,0.0003598093010704327,0.8961038961038961,0.00040718253872265624,0.8958749168330011,0.00039343281937892694,0.886801315171442,Jun-22,2022-07-22
330011,cromwell school district,race/ethnicity,black or african american,0.00021188769951925482,0.8996458087367176,0.00028825298533336554,0.8236859614105128,0.00029704177863108984,0.8412400187881639,Jun-22,2022-07-22
330011,cromwell school district,race/ethnicity,hispanic/latino of any race,0.0004677520913915625,0.8492719401810307,0.00048781274441031097,0.8230206254158356,0.0004249074449292411,0.8360732738374832,Jun-22,2022-07-22
330011,cromwell school district,race/ethnicity,white,0.00254465133479256,0.9142070051160958,0.002715222176531772,0.919161676646707,0.0026674745153891246,0.8830436824800376,Jun-22,2022-07-22
330011,cromwell school district,high needs,students without high needs,0.0023967297332413823,0.9366391184573,0.002473331559468808,0.939454424484365,0.002439283480149347,0.8905589478628464,Jun-22,2022-07-22
330011,cromwell school district,high needs,students with high needs,0.0012613314943080167,0.8398268398268396,0.0013969183135386176,0.8250166333998674,0.0013435730781790355,0.8449976514795683,Jun-22,2022-07-22
340011,danbury school district,unknown,all students,0.023513537824952774,0.7926013380558832,0.023090475153802116,0.7964071856287429,0.02305122888741133,0.7604509159229691,Jun-22,2022-07-22
340011,danbury school district,homelessness,students experiencing homelessness,9.994702807512016e-06,0.6843762298307752,0.0,0.8027307585542118,6.294925110062831e-05,0.5547205260685768,Jun-22,2022-07-22
340011,danbury school district,students with disabilities,students with disabilities,0.0028225040728413944,0.7249114521841795,0.0028926086290446125,0.7129075182967402,0.002925173012082322,0.6589948332550497,Jun-22,2022-07-22
340011,danbury school district,free/reduced lunch,free meal eligible,0.009325057719408714,0.7634789452971269,0.009846963869604831,0.7415169660678647,0.010591211497680714,0.7266322217003296,Jun-22,2022-07-22
340011,danbury school district,free/reduced lunch,reduced price meal eligible,0.002302779526850769,0.8248720975993704,0.0024995363763172956,0.8120425815036598,0.0018904446971157438,0.7881634570220761,Jun-22,2022-07-22
340011,danbury school district,free/reduced lunch,free/reduced price meal eligible,0.011667816057489531,0.7756788665879575,0.012346500245922126,0.7558216899534269,0.012481656194796457,0.7360263034288401,Jun-22,2022-07-22
340011,danbury school district,english learners,english learners,0.0070382697170499635,0.7721369539551359,0.006313345105343363,0.7578176979374587,0.00681228926754612,0.7660873649600752,Jun-22,2022-07-22
340011,danbury school district,race/ethnicity,all other races,0.0019429702257803365,0.8166076347894529,0.0020318811833288986,0.8429807052561546,0.0019769999173791077,0.7665570690465007,Jun-22,2022-07-22
340011,danbury school district,race/ethnicity,black or african american,0.0015291895295493386,0.7701692247146794,0.0016932343194407487,0.7811044577511645,0.0016760238105542288,0.6829497416627524,Jun-22,2022-07-22
340011,danbury school district,race/ethnicity,hispanic/latino of any race,0.014316412301480216,0.781188508461236,0.012229586447675026,0.7691284098469731,0.011657414438197605,0.7660873649600752,Jun-22,2022-07-22
340011,danbury school district,race/ethnicity,white,0.00560502933445274,0.8185753640299089,0.007135773203357441,0.8330006653359949,0.007740790721280388,0.7679661813057779,Jun-22,2022-07-22
340011,danbury school district,high needs,students without high needs,0.006592505971834928,0.8638331365604093,0.006871709279730372,0.8858948769128414,0.007009005677235583,0.807891028651949,Jun-22,2022-07-22
340011,danbury school district,high needs,students with high needs,0.015555755449611706,0.7658402203856749,0.015664433209969117,0.7594810379241523,0.016042223210175746,0.7393142320338191,Jun-22,2022-07-22
350011,darien school district,unknown,all students,0.009305068313793689,0.9449035812672175,0.009338993573772606,0.9401197604790421,0.009196492152982417,0.8219821512447156,Jun-22,2022-07-22
350011,darien school district,students with disabilities,students with disabilities,0.0015971535086404204,0.9102715466351832,0.0015178636220700998,0.9214903526280773,0.0015953700825815488,0.7999060591827147,Jun-22,2022-07-22
350011,darien school district,free/reduced lunch,free meal eligible,5.39713951605649e-05,0.9027941755214477,6.450416455012376e-05,0.9038589487691286,0.00015343879955778152,0.8548614372945043,Jun-22,2022-07-22
350011,darien school district,free/reduced lunch,reduced price meal eligible,2.398728673802884e-05,0.9700905155450608,5.644114398135829e-05,0.9377910844976718,7.671939977889076e-05,0.8454673555659937,Jun-22,2022-07-22
350011,darien school district,free/reduced lunch,free/reduced price meal eligible,0.00011793749312864181,0.9303423848878389,0.00012094530853148205,0.918829008649368,0.00023015819933667225,0.8515735086895262,Jun-22,2022-07-22
350011,darien school district,english learners,english learners,6.196715740657451e-05,0.9059425423061787,0.00010481926739395111,0.9477711244178315,0.00012786566629815127,0.7970878346641621,Jun-22,2022-07-22
350011,darien school district,race/ethnicity,all other races,0.0008735370253765504,0.9803227075954348,0.0008566959354313312,0.9654025282767802,0.0008045701156299056,0.8412400187881639,Jun-22,2022-07-22
350011,darien school district,race/ethnicity,black or african american,3.398198954554086e-05,0.9425423061786695,8.466171597203744e-05,0.9530938123752497,9.835820484473174e-05,0.8882104274307192,Jun-22,2022-07-22
350011,darien school district,race/ethnicity,hispanic/latino of any race,0.0005836906439587019,0.9271940181031089,0.0006006950323730275,0.9271457085828345,0.0005153969933863943,0.8093001409112262,Jun-22,2022-07-22
350011,darien school district,race/ethnicity,white,0.007693922221222752,0.942148760330578,0.00779694088999621,0.9384564204923489,0.007778166839121386,0.8196336308125884,Jun-22,2022-07-22
350011,darien school district,high needs,students without high needs,0.007454049353842464,0.9519874065328606,0.007587302355208308,0.9441117764471061,0.007365062378773512,0.8266791921089718,Jun-22,2022-07-22
350011,darien school district,high needs,students with high needs,0.0017570687535606129,0.9149940968122783,0.0016690452577344523,0.9231536926147705,0.001831429774208905,0.8022545796148428,Jun-22,2022-07-22
360011,deep river school district,unknown,all students,0.00037180294443944713,0.9496261314443135,0.000433387355571144,0.9717232202262145,0.0004642507268671338,0.8186942226397376,Jun-22,2022-07-22
360011,deep river school district,students with disabilities,students with disabilities,3.398198954554086e-05,0.9118457300275478,6.248840940793239e-05,0.9384564204923489,6.885074339131222e-05,0.8060122123062472,Jun-22,2022-07-22
360011,deep river school district,free/reduced lunch,free/reduced price meal eligible,0.0001019459686366226,0.9122392758756397,0.00015924465623311804,0.9304723885562214,0.00017311044052672786,0.8154062940347577,Jun-22,2022-07-22
360011,deep river school district,race/ethnicity,white,0.0003158326087173798,0.9531680440771346,0.0003668674358788289,0.9727212242182306,0.0003855641629913484,0.8130577736026305,Jun-22,2022-07-22
360011,deep river school district,high needs,students without high needs,0.0001739078288507091,0.9740259740259738,0.0002297960862098159,1.0,0.00025769849669319715,0.8201033348990139,Jun-22,2022-07-22
360011,deep river school district,high needs,students with high needs,0.00014792160155117787,0.9220779220779218,0.00018948098336598855,0.9371257485029942,0.00020655223017393664,0.8172851103804604,Jun-22,2022-07-22
370011,derby school district,unknown,all students,0.0024027265549258895,0.71900826446281,0.002477363069753191,0.7651363938789091,0.002433381987858663,0.7364960075152656,Jun-22,2022-07-22
370011,derby school district,students with disabilities,students with disabilities,0.0004297722207230168,0.6564344746162929,0.0004857969892681196,0.6852960745176317,0.0005035940088050265,0.6702677313292629,Jun-22,2022-07-22
370011,derby school district,free/reduced lunch,free meal eligible,0.00088153278762256,0.6332152695789057,0.0011630907170444192,0.7029274783765804,0.0013160327808225106,0.6909347111319875,Jun-22,2022-07-22
370011,derby school district,free/reduced lunch,reduced price meal eligible,0.000103944909198125,0.7611176702085793,0.0001814179627972231,0.8266799733865606,0.00020655223017393664,0.7834664161578209,Jun-22,2022-07-22
370011,derby school district,free/reduced lunch,free/reduced price meal eligible,0.001025456508050733,0.6501377410468323,0.001344508679841642,0.7195608782435134,0.0015225850109964472,0.7031470173790515,Jun-22,2022-07-22
370011,derby school district,english learners,english learners,4.3976692353052873e-05,0.7146792601338059,8.06302056876547e-05,0.8127079174983369,5.704775880994441e-05,0.8309065288868016,Jun-22,2022-07-22
370011,derby school district,race/ethnicity,all other races,0.0001679110071662019,0.7150728059818969,0.00021367004507228497,0.732202262142382,0.0002085193942708313,0.7674964772193515,Jun-22,2022-07-22
370011,derby school district,race/ethnicity,black or african american,0.000435769042407524,0.7162534435261705,0.00047168670327278,0.7265469061876249,0.00048785669602986943,0.7120713950211375,Jun-22,2022-07-22
370011,derby school district,race/ethnicity,hispanic/latino of any race,0.0009494967667136419,0.6934277843368752,0.0009554679373987082,0.747837658017299,0.0008596507103429554,0.7360263034288401,Jun-22,2022-07-22
370011,derby school district,race/ethnicity,white,0.0007296133049483774,0.7540338449429362,0.0008365383840094175,0.8147039254823691,0.0008773551872150071,0.7421324565523726,Jun-22,2022-07-22
370011,derby school district,high needs,students without high needs,0.0009774819345746753,0.7961432506887052,0.0008405698942938002,0.837990685296075,0.0007416208645292773,0.8107092531705025,Jun-22,2022-07-22
370011,derby school district,high needs,students with high needs,0.0012853187810460455,0.664305391578119,0.0015380211734920134,0.727544910179641,0.001691761123329386,0.7050258337247532,Jun-22,2022-07-22
390011,eastford school district,unknown,all students,0.00021188769951925482,0.8795749704840614,0.0002560009030583037,0.8852295409181643,0.00025376416849940786,0.7905119774542042,Jun-22,2022-07-22
390011,eastford school district,free/reduced lunch,free meal eligible,2.1988346176526444e-05,0.836284927194018,7.45829402610806e-05,0.793413173652695,9.04895484571532e-05,0.7782996712071402,Jun-22,2022-07-22
390011,eastford school district,free/reduced lunch,free/reduced price meal eligible,2.1988346176526444e-05,0.836284927194018,7.45829402610806e-05,0.793413173652695,9.04895484571532e-05,0.7782996712071402,Jun-22,2022-07-22
390011,eastford school district,race/ethnicity,white,0.0001719088882892067,0.8760330578512394,0.00020359126936132812,0.9001996007984032,0.0,0.7514307733700578,Jun-22,2022-07-22
390011,eastford school district,high needs,students without high needs,0.00011393961200563701,0.9189295552931918,0.0001431186150955871,0.9214903526280773,0.00012983283039504588,0.8154062940347577,Jun-22,2022-07-22
390011,eastford school district,high needs,students with high needs,4.9973514037560094e-05,0.83392365210547,0.00010683502253614248,0.8330006653359949,0.00012393133810436198,0.764678252700798,Jun-22,2022-07-22
400011,east granby school district,unknown,all students,0.0016371323198704686,0.8457300275482096,0.0016529192165969215,0.7721224218230209,0.001626844708131863,0.8027242837012682,Jun-22,2022-07-22
400011,east granby school district,students with disabilities,students with disabilities,0.00019989405615024038,0.668240850059032,0.0002418906170629641,0.4876912840984704,0.00023409252753046154,0.7233442930953498,Jun-22,2022-07-22
400011,east granby school district,free/reduced lunch,free/reduced price meal eligible,0.00019789511558873798,0.6666666666666665,0.00020157551421913676,0.7092481703260152,0.00025573133259630253,0.728041333959605,Jun-22,2022-07-22
400011,east granby school district,race/ethnicity,all other races,0.00015591736379718746,0.8591105863833133,0.0001733549422284576,0.7980705256154361,0.00018491342510809565,0.807891028651949,Jun-22,2022-07-22
400011,east granby school district,race/ethnicity,black or african american,9.594914695211538e-05,0.7343565525383711,0.00014715012537996983,0.5871590153027282,0.00013376715858883515,0.7515265382808831,Jun-22,2022-07-22
400011,east granby school district,race/ethnicity,hispanic/latino of any race,7.396080077558894e-05,0.6316410861865402,0.00011288228796271659,0.7019294743845648,0.00010622686123231028,0.7693752935650542,Jun-22,2022-07-22
400011,east granby school district,race/ethnicity,white,0.0011913685746554326,0.8764266036993309,0.0012195318610257774,0.7967398536260815,0.0012019372632026217,0.810239549084077,Jun-22,2022-07-22
400011,east granby school district,high needs,students without high needs,0.0011633834067943988,0.8976780794962611,0.0012235633713101601,0.8240186294078513,0.0011763641299429915,0.8252700798496946,Jun-22,2022-07-22
400011,east granby school district,high needs,students with high needs,0.00040378599342348555,0.7079889807162534,0.00041927706957580445,0.6204258150365938,0.00045048057818887136,0.7435415688116489,Jun-22,2022-07-22
410011,east haddam school district,unknown,all students,0.0018610136627587378,0.8811491538764264,0.0018786837925223545,0.9301397205588828,0.0018904446971157438,0.7928604978863323,Jun-22,2022-07-22
410011,east haddam school district,students with disabilities,students with disabilities,0.00022787922401127405,0.8421881149153876,0.00025398514791611233,0.8775781769793749,0.000226223871142883,0.7707844058243314,Jun-22,2022-07-22
410011,east haddam school district,free/reduced lunch,free meal eligible,0.0003558114199474279,0.779220779220779,0.00032453657789281015,0.8649367930805059,0.00038753132708824303,0.7299201503053077,Jun-22,2022-07-22
410011,east haddam school district,free/reduced lunch,reduced price meal eligible,3.7979870668545667e-05,0.8492719401810307,8.06302056876547e-05,0.8755821689953431,9.04895484571532e-05,0.776890558947863,Jun-22,2022-07-22
410011,east haddam school district,free/reduced lunch,free/reduced price meal eligible,0.0004337701018460216,0.7910271546635186,0.0004051667835804649,0.8672654690618766,0.00047802087554539623,0.7388445279473936,Jun-22,2022-07-22
410011,east haddam school district,race/ethnicity,hispanic/latino of any race,0.00020189299671174277,0.8236914600550964,8.264596082984607e-05,0.9091816367265473,0.0,0.7514307733700578,Jun-22,2022-07-22
410011,east haddam school district,race/ethnicity,white,0.0015331874106723437,0.8890200708382525,0.0017093603605782797,0.9331337325349307,0.001738973061654857,0.7933302019727568,Jun-22,2022-07-22
410011,east haddam school district,high needs,students without high needs,0.0011913685746554326,0.9142070051160958,0.0012679099844383702,0.9520958083832336,0.0012727551706908286,0.813527477689056,Jun-22,2022-07-22
410011,east haddam school district,high needs,students with high needs,0.0005996821684507212,0.8197560015741829,0.0005765059706667311,0.8815701929474384,0.0006176895264249153,0.7505871301080322,Jun-22,2022-07-22
420011,east hampton school district,unknown,all students,0.0033842063706235694,0.889807162534435,0.0035457132951146157,0.9038589487691286,0.003529092389828975,0.794739314232034,Jun-22,2022-07-22
420011,east hampton school district,students with disabilities,students with disabilities,0.0005037330214986058,0.8315623770169225,0.0005180490715431815,0.8406520292747843,0.0005094955010957104,0.7167684358853927,Jun-22,2022-07-22
420011,east hampton school district,free/reduced lunch,free meal eligible,0.0005237224271136297,0.7390791027154662,0.000570458705240157,0.7777777777777781,0.0005626089317118656,0.6946923438233918,Jun-22,2022-07-22
420011,east hampton school district,free/reduced lunch,reduced price meal eligible,9.994702807512017e-05,0.8469106650924836,0.00015319739080654394,0.8642714570858288,0.00010819402532920491,0.7778299671207138,Jun-22,2022-07-22
420011,east hampton school district,free/reduced lunch,free/reduced price meal eligible,0.000663648266418798,0.7615112160566708,0.0007236560960467009,0.7964071856287429,0.0006708029570410704,0.7087834664161576,Jun-22,2022-07-22
420011,east hampton school district,race/ethnicity,all other races,0.00011993643369014423,0.9256198347107438,0.0,0.8027307585542118,0.0,0.7514307733700578,Jun-22,2022-07-22
420011,east hampton school district,race/ethnicity,black or african american,1.998940561502398e-06,0.9075167256985437,0.0,0.8027307585542118,0.0,0.7514307733700578,Jun-22,2022-07-22
420011,east hampton school district,race/ethnicity,hispanic/latino of any race,0.00019789511558873798,0.8854781582054305,0.00024592212734734684,0.8925482368596147,0.00022425670704598834,0.7905119774542042,Jun-22,2022-07-22
420011,east hampton school district,race/ethnicity,white,0.0029444394470930406,0.8878394332939785,0.0031123259395434717,0.9045242847638062,0.003129758078159364,0.7937999060591832,Jun-22,2022-07-22
420011,east hampton school district,high needs,students without high needs,0.0023207699919042908,0.9275875639512003,0.002489457600606339,0.9371257485029942,0.0025356745208971842,0.8238609675904183,Jun-22,2022-07-22
420011,east hampton school district,high needs,students with high needs,0.0009894755779436897,0.8040141676505312,0.0010461769187973197,0.8233532934131738,0.0009934178689317906,0.718177548144669,Jun-22,2022-07-22
430011,east hartford school district,unknown,all students,0.012205531068533677,0.7666273120818574,0.012600485393838238,0.7594810379241523,0.01284361438862507,0.7073743541568813,Jun-22,2022-07-22
430011,east hartford school district,students with disabilities,students with disabilities,0.002434709603909928,0.608421881149154,0.0025741193165783765,0.610778443113773,0.002693047648648755,0.5523720056364496,Jun-22,2022-07-22
430011,east hartford school district,free/reduced lunch,free meal eligible,0.006636482664187981,0.6926406926406927,0.006446384944727993,0.671324018629408,0.007237196712475361,0.65054015969939,Jun-22,2022-07-22
430011,east hartford school district,free/reduced lunch,reduced price meal eligible,0.0011134098927568388,0.836284927194018,0.0010119090813800666,0.8489687292082508,0.00086161787443985,0.7660873649600752,Jun-22,2022-07-22
430011,east hartford school district,free/reduced lunch,free/reduced price meal eligible,0.007789871368174868,0.7138921684376229,0.00745829402610806,0.69560878243513,0.00809881458691521,0.6627524659464541,Jun-22,2022-07-22
430011,east hartford school district,english learners,english learners,0.0017590676941221153,0.7225501770956315,0.0018081323625456567,0.6959414504324686,0.001878641712534376,0.672616251761391,Jun-22,2022-07-22
430011,east hartford school district,race/ethnicity,all other races,0.0009494967667136419,0.8449429358520266,0.0010623029599348508,0.8333333333333339,0.0011547253248771505,0.7505871301080322,Jun-22,2022-07-22
430011,east hartford school district,race/ethnicity,black or african american,0.003638071821934375,0.8260527351436444,0.003811792973883876,0.8063872255489026,0.0038635102863010624,0.7689055894786287,Jun-22,2022-07-22
430011,east hartford school district,race/ethnicity,hispanic/latino of any race,0.006200713621780456,0.71900826446281,0.006305282084774598,0.7052561543579512,0.006381480330326195,0.6641615782057304,Jun-22,2022-07-22
430011,east hartford school district,race/ethnicity,white,0.0012973124244150599,0.7689885871704054,0.0014211073752449141,0.8180306054557556,0.0014438984471206618,0.6956317519962427,Jun-22,2022-07-22
430011,east hartford school district,high needs,students without high needs,0.002946438387654543,0.9075167256985437,0.003624327745660079,0.8942115768463079,0.0035526983589917105,0.8055425082198218,Jun-22,2022-07-22
430011,east hartford school district,high needs,students with high needs,0.008849309865771142,0.721763085399449,0.008693951928271368,0.7065868263473059,0.00929091602963336,0.6683889149835602,Jun-22,2022-07-22
440011,east haven school district,unknown,all students,0.005277203082366346,0.8059818968909878,0.005339735371664932,0.7944111776447111,0.005197247543995625,0.7820573038985437,Jun-22,2022-07-22
440011,east haven school district,students with disabilities,students with disabilities,0.000777587878424435,0.7312081857536401,0.0008204123428718866,0.7448436460412511,0.0008104716079205895,0.7383748238609682,Jun-22,2022-07-22
440011,east haven school district,free/reduced lunch,free meal eligible,0.0015771641030253964,0.7048406139315233,0.002330212944373221,0.6952761144377915,0.002004540214735633,0.7364960075152656,Jun-22,2022-07-22
440011,east haven school district,free/reduced lunch,reduced price meal eligible,5.79692762835697e-05,0.8386462022825656,0.00046765519298839727,0.7990685296074522,0.0003678596861192967,0.7651479567872244,Jun-22,2022-07-22
440011,east haven school district,free/reduced lunch,free/reduced price meal eligible,0.0016751121905390141,0.7123179850452579,0.002797868137361618,0.712242182302063,0.0023723999008549296,0.7411930483795208,Jun-22,2022-07-22
440011,east haven school district,english learners,english learners,0.0005037330214986058,0.8673750491932308,0.0005039387855478419,0.7671324018629408,0.0005271999779677621,0.8276186002818227,Jun-22,2022-07-22
440011,east haven school district,race/ethnicity,all other races,0.0002998410842253606,0.8736717827626919,0.0003588044153100634,0.849301397205589,0.00035408953744103425,0.8341944574917806,Jun-22,2022-07-22
440011,east haven school district,race/ethnicity,black or african american,0.00025986227299531247,0.8232979142070049,0.0002842214750489828,0.7348636061210914,0.000285238794049722,0.7472992015030533,Jun-22,2022-07-22
440011,east haven school district,race/ethnicity,hispanic/latino of any race,0.0019389723446573317,0.7863046044864226,0.0017617699942752553,0.7588157019294748,0.0015756984416126023,0.7961484264913103,Jun-22,2022-07-22
440011,east haven school district,race/ethnicity,white,0.002658590946798197,0.8095238095238098,0.0029349394870306312,0.8143712574850301,0.002982220770892266,0.7717238139971823,Jun-22,2022-07-22
440011,east haven school district,high needs,students without high needs,0.0026266078978141585,0.8598976780794962,0.001991566080485071,0.8965402528276782,0.0022268297576847266,0.8201033348990139,Jun-22,2022-07-22
440011,east haven school district,high needs,students with high needs,0.0024886809990704926,0.7489177489177488,0.003267539085492207,0.7308715901530278,0.0029704177863108983,0.7534053546265858,Jun-22,2022-07-22
450011,east lyme school district,unknown,all students,0.005151269826991695,0.9165682802046438,0.005152270143441135,0.8809048569527613,0.0051874117235111514,0.8083607327383753,Jun-22,2022-07-22
450011,east lyme school district,students with disabilities,students with disabilities,0.0008335582141465024,0.8740653286107833,0.0007921917708812074,0.8143712574850301,0.0008144059361143788,0.7505871301080322,Jun-22,2022-07-22
450011,east lyme school district,free/reduced lunch,free meal eligible,0.000851548679200024,0.8661944116489568,0.0008647589560000967,0.7811044577511645,0.0009580089151876871,0.7327383748238612,Jun-22,2022-07-22
450011,east lyme school district,free/reduced lunch,reduced price meal eligible,0.00019789511558873798,0.8441558441558441,0.00027817420962240874,0.8549567531603461,0.0001927820814956742,0.7872240488492253,Jun-22,2022-07-22
450011,east lyme school district,free/reduced lunch,free/reduced price meal eligible,0.0010894226060188098,0.8614718614718613,0.0011429331656225054,0.7990685296074522,0.0011507909966833613,0.7421324565523726,Jun-22,2022-07-22
450011,east lyme school district,english learners,english learners,0.00012793219593615384,0.9126328217237303,0.00011086653282052521,0.9028609447771125,0.00010032536894162637,0.8017848755284174,Jun-22,2022-07-22
450011,east lyme school district,race/ethnicity,all other races,0.0007755889378629326,0.9523809523809521,0.0007901760157390161,0.9021956087824354,0.0007652268336920129,0.8280883043682481,Jun-22,2022-07-22
450011,east lyme school district,race/ethnicity,black or african american,3.7979870668545667e-05,0.9126328217237303,7.45829402610806e-05,0.8576180971390555,8.458805616646929e-05,0.8243306716768437,Jun-22,2022-07-22
450011,east lyme school district,race/ethnicity,hispanic/latino of any race,0.0004377679829690264,0.8547815820543092,0.0004212928247179958,0.7831004657351968,0.00039933431166961085,0.7684358853922024,Jun-22,2022-07-22
450011,east lyme school district,race/ethnicity,white,0.0037799966018010455,0.9165682802046438,0.003866218362723043,0.8875582168995346,0.003938262521983059,0.8083607327383753,Jun-22,2022-07-22
450011,east lyme school district,high needs,students without high needs,0.003282260401986947,0.940574576938213,0.0033703425977439664,0.914836992681304,0.003462208810534557,0.8360732738374832,Jun-22,2022-07-22
450011,east lyme school district,high needs,students with high needs,0.001753070872437608,0.8732782369146004,0.001705328850293897,0.8153692614770462,0.0017252029129765946,0.7529356505401594,Jun-22,2022-07-22
460011,easton school district,unknown,all students,0.001709094180084555,0.9236521054702869,0.001733549422284576,0.939454424484365,0.0016996297797169644,0.7975575387505875,Jun-22,2022-07-22
460011,easton school district,students with disabilities,students with disabilities,0.00018590147221972354,0.8685556867375048,0.00021568580021447633,0.9178310046573523,0.0002321253634335669,0.758102395490841,Jun-22,2022-07-22
460011,easton school district,free/reduced lunch,free meal eligible,0.00010794279032112979,0.9000393545848091,0.0,0.8027307585542118,0.00014950447136399223,0.7914513856270551,Jun-22,2022-07-22
460011,easton school district,free/reduced lunch,reduced price meal eligible,3.997881123004802e-06,0.9488390397481301,0.0,0.8027307585542118,4.131044603478733e-05,0.749178017848755,Jun-22,2022-07-22
460011,easton school district,free/reduced lunch,free/reduced price meal eligible,0.00015191948267418267,0.9110586383313657,0.000175370697370649,0.8925482368596147,0.00019081491739877956,0.78252700798497,Jun-22,2022-07-22
460011,easton school district,english learners,english learners,7.995762246009612e-06,0.9496261314443135,0.0,0.8027307585542118,0.0,0.7514307733700578,Jun-22,2022-07-22
460011,easton school district,race/ethnicity,all other races,0.0001659120666046995,0.9330972058244784,0.00017133918708626625,0.9614105123087162,0.0001475373072670976,0.8116486613433533,Jun-22,2022-07-22
460011,easton school district,race/ethnicity,black or african american,1.3992583930516825e-05,0.9602518693427782,4.636236827040145e-05,0.9564204923486361,3.9343281937892696e-05,0.8248003757632691,Jun-22,2022-07-22
460011,easton school district,race/ethnicity,hispanic/latino of any race,9.594914695211538e-05,0.9334907516725695,0.00013102408424243888,0.8905522288755825,0.00012589850220125662,0.7656176608736498,Jun-22,2022-07-22
460011,easton school district,race/ethnicity,white,0.0013133039489070793,0.9197166469893743,0.0013848237826854695,0.9407850964737192,0.0013868506883107175,0.798027242837013,Jun-22,2022-07-22
460011,easton school district,high needs,students without high needs,0.0012953134838535575,0.9319165682802044,0.0013303983938463026,0.9497671324018633,0.0013002954680473536,0.8050728041333963,Jun-22,2022-07-22
460011,easton school district,high needs,students with high needs,0.0003558114199474279,0.8961038961038961,0.0003628359255944462,0.9135063206919498,0.00039933431166961085,0.7726632221700331,Jun-22,2022-07-22
470011,east windsor school district,unknown,all students,0.001900992473988786,0.7284533648170011,0.0019935818356272626,0.6250831669993349,0.002024211855704579,0.7252231094410524,Jun-22,2022-07-22
470011,east windsor school district,students with disabilities,students with disabilities,0.00034381777657841345,0.6706021251475796,0.00041121404900703896,0.4903526280771793,0.00039736714757271623,0.6580554250821988,Jun-22,2022-07-22
470011,east windsor school district,free/reduced lunch,free meal eligible,0.0007735899973014302,0.6257378984651711,0.0008345226288672262,0.4823685961410513,0.0009717790638659495,0.6881164866134339,Jun-22,2022-07-22
470011,east windsor school district,free/reduced lunch,reduced price meal eligible,0.0001719088882892067,0.7304210940574576,0.00011489804310490795,0.6733200266134403,0.00013966865087951906,0.7773602630342893,Jun-22,2022-07-22
470011,east windsor school district,free/reduced lunch,free/reduced price meal eligible,0.000985477696820685,0.6469893742621013,0.0009494206719721342,0.5059880239520962,0.0011114477147454685,0.6993893846876471,Jun-22,2022-07-22
